ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,ACUIFERO,SUBTIPO,LONGITUD,LATITUD,CALIDAD_ALC,CALIDAD_CONDUC,CALIDAD_SDT_ra,CALIDAD_SDT_salin,CALIDAD_FLUO,CALIDAD_DUR,CALIDAD_COLI_FEC,CALIDAD_N_NO3,CALIDAD_AS,CALIDAD_CD,CALIDAD_CR,CALIDAD_HG,CALIDAD_PB,CALIDAD_MN,CALIDAD_FE,SEMAFORO,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE
CUENCAS CENTRALES DEL NORTE,ZACATECAS,VILLA GONZALEZ ORTEGA,VILLA HIDALGO,POZO,-101.87106,22.48371,Alta,Permisible para riego,Excelente para riego,Potable - Dulce,Potable - Optima,Potable - Dura,Aceptable,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Verde,NINGUNO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,GENERAL ENRIQUE ESTRADA,CALERA,POZO,-102.74783,22.99946,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Potable - Optima,Potable - Moderadamente suave,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Verde,NINGUNO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,PANUCO,CHUPADEROS,POZO,-102.428,22.89857,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Media,Potable - Dura,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Amarillo,"FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
CUENCAS CENTRALES DEL NORTE,ZACATECAS,VETAGRANDE,CHUPADEROS,POZO,-102.43731,22.85651,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Media,Potable - Dura,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Verde,NINGUNO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,GUADALUPE,GUADALUPE BAÑUELOS,POZO,-102.49688,22.72228,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Potable - Optima,Potable - Moderadamente suave,Contaminada,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,GUADALUPE,GUADALUPE BAÑUELOS,POZO,-102.50675,22.71613,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Potable - Optima,Potable - Moderadamente suave,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Verde,NINGUNO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,GUADALUPE,GUADALUPE BAÑUELOS,POZO,-102.51749,22.66717,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Potable - Optima,Potable - Moderadamente suave,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Verde,NINGUNO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,GUADALUPE,GUADALUPE BAÑUELOS,POZO,-102.52832,22.65815,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Potable - Optima,Potable - Dura,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Verde,NINGUNO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,TRANCOSO,CHUPADEROS,POZO,-102.31134,22.77001,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Alta,Potable - Moderadamente suave,Aceptable,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
LERMA SANTIAGO PACIFICO,ZACATECAS,VILLANUEVA,VILLANUEVA,POZO,-102.8707,22.40547,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Potable - Optima,Potable - Moderadamente suave,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Verde,NINGUNO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
LERMA SANTIAGO PACIFICO,ZACATECAS,VILLANUEVA,VILLANUEVA,POZO,-102.88506,22.28876,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Alta,Potable - Moderadamente suave,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,PINOS,PINOS,POZO,-101.67815,22.3024,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Alta,Potable - Moderadamente suave,Potable - Excelente,Potable - Buena calidad,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,FRESNILLO,AGUANAVAL,POZO,-103.19989,23.01389,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Alta,Potable - Moderadamente suave,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,MELCHOR OCAMPO,CEDROS,POZO,-101.6368,24.8328,Alta,Permisible para riego,Cultivos sensibles,Potable - Dulce,Media,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,Potable - Buena calidad,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,MAZAPIL,CEDROS,POZO,-101.54754,24.63532,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Baja,Potable - Dura,Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Verde,NINGUNO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,CONCEPCION DEL ORO,GUADALUPE GARZARON,POZO,-101.34845,24.55602,Alta,Permisible para riego,Cultivos sensibles,Potable - Dulce,Baja,Potable - Dura,Buena calidad,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"AS,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,EL SALVADOR,EL SALVADOR,POZO,-100.86099,24.52365,Alta,Indeseable para riego,Cultivos tolerantes,Salobres,Potable - Optima,Muy dura e indeseable usos industrial y domestico,Buena calidad,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"CONDUC,SDT_ra,SDT_salin,DT,AS,FE,",SI,NO,NO,NO,SI,NO,SI,SI,NO,SI,SI,SI,SI,SI,NO
CUENCAS CENTRALES DEL NORTE,ZACATECAS,EL SALVADOR,EL SALVADOR,POZO,-100.96738,24.38432,Alta,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Media,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,PINOS,PINOS,POZO,-101.57321,22.02965,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Potable - Optima,Potable - Dura,Buena calidad,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Verde,NINGUNO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,PINOS,PINOS,POZO,-101.65055,21.97693,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Potable - Optima,Potable - Moderadamente suave,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Verde,NINGUNO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,PINOS,PINOS,POZO,-101.63465,22.16702,Media,Buena para riego,Excelente para riego,Potable - Dulce,Alta,Potable - Moderadamente suave,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,MIGUEL AUZA,EL PALMAR,POZO,-103.4338,24.24546,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Potable - Optima,Potable - Dura,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Verde,NINGUNO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,VILLA HIDALGO,VILLA HIDALGO,POZO,-101.72702,22.35961,Alta,Buena para riego,Cultivos sensibles,Potable - Dulce,Alta,Potable - Moderadamente suave,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,VILLA HIDALGO,VILLA HIDALGO,POZO,-101.73639,22.47274,Alta,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Alta,Potable - Dura,Potable - Excelente,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,MORELOS,CALERA,POZO,-102.65772,22.89935,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Media,Potable - Dura,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Verde,NINGUNO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,MIGUEL AUZA,EL PALMAR,POZO,-103.39173,24.25089,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Alta,Potable - Moderadamente suave,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,MAZAPIL,CAMACHO,POZO,-102.42171,24.32433,Alta,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Alta,Potable - Dura,Buena calidad,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Sin efectos en la salud - Puede dar color al agua,Rojo,"FLUO,FE,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
CUENCAS CENTRALES DEL NORTE,ZACATECAS,MAZAPIL,CAMACHO,POZO,-102.17488,24.24101,Indeseable como FAAP,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Alta,Potable - Dura,Potable - Excelente,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"ALC,FLUO,AS,",NO,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,VILLA DE COS,GUADALUPE DE LAS CORRIENTES,POZO,-102.39469,23.78591,Indeseable como FAAP,Permisible para riego,Cultivos con manejo especial,Ligeramente salobres,Alta,Potable - Suave,Buena calidad,No apta como FAAP,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"ALC,FLUO,AS,NO3,",NO,SI,SI,SI,NO,SI,SI,NO,NO,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,VILLA DE COS,GUADALUPE DE LAS CORRIENTES,POZO,-102.51058,23.70464,Alta,Permisible para riego,Cultivos sensibles,Potable - Dulce,Alta,Potable - Dura,Potable - Excelente,Potable - Buena calidad,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,CAÑITAS DE FELIPE PESCADOR,GUADALUPE DE LAS CORRIENTES,POZO,-102.75542,23.56972,Alta,Permisible para riego,Cultivos sensibles,Potable - Dulce,Alta,Potable - Dura,Potable - Excelente,Potable - Buena calidad,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,FRESNILLO,AGUANAVAL,POZO,-102.96398,23.44424,Alta,Permisible para riego,Excelente para riego,Potable - Dulce,Alta,Potable - Dura,Potable - Excelente,Potable - Buena calidad,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,FRESNILLO,AGUANAVAL,POZO,-102.99778,23.19742,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Potable - Optima,Potable - Dura,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Verde,NINGUNO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,PANUCO,CALERA,POZO,-102.59026,22.91561,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Media,Potable - Dura,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Verde,NINGUNO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,FRESNILLO,ABREGO,POZO,-103.26627,23.20728,Baja,Excelente para riego,Excelente para riego,Potable - Dulce,Baja,Potable - Suave,Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Verde,NINGUNO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,FRESNILLO,ABREGO,POZO,-103.34804,23.18828,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Baja,Potable - Dura,Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Verde,NINGUNO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,SAIN ALTO,SAIN ALTO,POZO,-103.29927,23.5544,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Potable - Optima,Potable - Moderadamente suave,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Verde,NINGUNO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,SAIN ALTO,SAIN ALTO,POZO,-103.258,23.58569,Media,Buena para riego,Excelente para riego,Potable - Dulce,Alta,Potable - Suave,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
PACIFICO NORTE,ZACATECAS,SAIN ALTO,SAIN ALTO,POZO,-103.4398,23.66212,Media,Buena para riego,Excelente para riego,Potable - Dulce,Alta,Potable - Moderadamente suave,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,GENERAL PANFILO NATERA,LA BLANCA,POZO,-102.08253,22.59379,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Alta,Potable - Dura,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,RIO GRANDE,EL PALMAR,POZO,-103.13707,23.85291,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Alta,Potable - Suave,Potable - Excelente,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,AS,",SI,SI,SI,SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,GENERAL FRANCISCO R. MURGUIA,EL PALMAR,POZO,-103.0163,24.00304,Alta,Permisible para riego,Cultivos sensibles,Potable - Dulce,Potable - Optima,Potable - Moderadamente suave,Potable - Excelente,Potable - Buena calidad,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"AS,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,MAZAPIL,EL CARDITO,POZO,-101.99526,24.19737,Media,Permisible para riego,Cultivos tolerantes,Salobres,Potable - Optima,Muy dura e indeseable usos industrial y domestico,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"SDT_ra,SDT_salin,DT,NO3,",SI,SI,NO,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,MAZAPIL,EL CARDITO,POZO,-101.62038,24.00488,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Baja,Potable - Dura,Potable - Excelente,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Verde,NINGUNO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,ZACATECAS,CALERA,POZO,-102.71887,22.79935,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Potable - Optima,Potable - Dura,Buena calidad,Potable - Excelente,No apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"AS,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,VILLA DE COS,PUERTO MADERO,POZO,-102.1482,23.50368,Baja,Dudosa para riego,Cultivos tolerantes,Salobres,Alta,Muy dura e indeseable usos industrial y domestico,Buena calidad,No apta como FAAP,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"CONDUC,SDT_ra,SDT_salin,FLUO,DT,NO3,",SI,NO,NO,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,VILLA DE COS,PUERTO MADERO,POZO,-102.15312,23.6513,Alta,Permisible para riego,Cultivos sensibles,Potable - Dulce,Alta,Potable - Moderadamente suave,Buena calidad,Potable - Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,RIO GRANDE,EL PALMAR,POZO,-103.03076,23.81987,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Alta,Potable - Dura,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,VILLA DE COS,CHUPADEROS,POZO,-102.31851,23.15117,Alta,Permisible para riego,Cultivos sensibles,Potable - Dulce,Potable - Optima,Potable - Dura,Potable - Excelente,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Verde,NINGUNO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
CUENCAS CENTRALES DEL NORTE,ZACATECAS,FRESNILLO,CALERA,POZO,-102.73489,23.20094,Alta,Permisible para riego,Excelente para riego,Potable - Dulce,Alta,Potable - Dura,Buena calidad,Potable - Excelente,Apta como FAAP,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
LERMA SANTIAGO PACIFICO,ZACATECAS,TABASCO,JALPA-JUCHIPILA,POZO,-102.91,21.87239,Alta,Buena para riego,Excelente para riego,Potable - Dulce,Alta,Potable - Suave,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
LERMA SANTIAGO PACIFICO,ZACATECAS,NOCHISTLAN DE MEJIA,NOCHISTLAN,POZO,-102.77041,21.34599,Media,Buena para riego,Excelente para riego,Potable - Dulce,Alta,Potable - Moderadamente suave,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
LERMA SANTIAGO PACIFICO,ZACATECAS,APULCO,NOCHISTLAN,POZO,-102.69382,21.38652,Media,Buena para riego,Excelente para riego,Potable - Dulce,Alta,Potable - Moderadamente suave,Buena calidad,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
